date,time,price
06.04.18,14:58:35.584275,176.0
06.04.18,14:58:47.399318,176.0
06.04.18,14:59:06.345340,176.0
06.04.18,14:59:21.594655,176.0
06.04.18,14:59:34.733001,176.0
06.04.18,14:59:45.811284,176.0
06.04.18,14:59:55.452171,176.0
06.04.18,15:00:04.812686,176.0
06.04.18,15:00:13.394143,176.0
06.04.18,15:00:20.946959,176.0
06.04.18,15:00:32.658473,176.0
06.04.18,15:00:52.829572,176.0
06.04.18,15:01:11.298834,176.0
06.04.18,15:01:20.982622,176.0
06.04.18,15:01:36.202499,176.0
06.04.18,15:01:54.657928,176.0
06.04.18,15:02:18.001437,176.0
06.04.18,15:02:33.601546,176.0
06.04.18,15:02:46.327332,176.0
06.04.18,15:03:02.751779,176.0
06.04.18,15:03:12.958629,176.0
06.04.18,15:03:24.831105,176.25
06.04.18,15:03:36.081328,176.25
06.04.18,15:03:53.003912,176.25
06.04.18,15:04:13.441632,176.25
06.04.18,15:04:42.220093,176.25
06.04.18,15:04:54.719086,176.0
06.04.18,15:05:09.384032,176.0
